"Relative Time (Process)","final_final-v0 - system/gpu.0.memoryAllocatedBytes","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MIN","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"29781.31212346","27827306496","27827306496","27827306496"
"29791.854566367","27577745408","27577745408","27577745408"
"29796.312204357","27827306496","27827306496","27827306496"
"29806.854693437","27577745408","27577745408","27577745408"
"29811.313262935","27827306496","27827306496","27827306496"
"29821.856008899","27577745408","27577745408","27577745408"
"29826.313034784","27827306496","27827306496","27827306496"
"29836.855785099","27577745408","27577745408","27577745408"
"29841.312894282","27827306496","27827306496","27827306496"
"29851.855035181","27577745408","27577745408","27577745408"
"29856.312307567","27827306496","27827306496","27827306496"
"29866.854711259","27577745408","27577745408","27577745408"
"29871.314928674","27827306496","27827306496","27827306496"
"29881.854888778","27577745408","27577745408","27577745408"
"29886.312474342","27827306496","27827306496","27827306496"
"29896.855254835","27577745408","27577745408","27577745408"
"29901.31314175","27827306496","27827306496","27827306496"
"29911.85554821","27577745408","27577745408","27577745408"
"29916.312301514","27827306496","27827306496","27827306496"
"29926.85663694","27577745408","27577745408","27577745408"
"29931.312294687","27827306496","27827306496","27827306496"
"29941.855091546","27577745408","27577745408","27577745408"
"29946.313044809","27827306496","27827306496","27827306496"
"29956.855800393","27577745408","27577745408","27577745408"
"29961.314027166","27827306496","27827306496","27827306496"
"29971.855430104","27577745408","27577745408","27577745408"
"29976.311796091","27827306496","27827306496","27827306496"
"29986.855594129","27577745408","27577745408","27577745408"
"29991.313122144","27827306496","27827306496","27827306496"
"30001.857092345","27577745408","27577745408","27577745408"
"30006.313610974","27827306496","27827306496","27827306496"
"30016.856386543","27577745408","27577745408","27577745408"
"30021.312332702","27827306496","27827306496","27827306496"
"30031.856422331","27577745408","27577745408","27577745408"
"30036.312497513","27827306496","27827306496","27827306496"
"30046.855753986","27577745408","27577745408","27577745408"
"30051.31235777","27827306496","27827306496","27827306496"
"30061.854400718","27577745408","27577745408","27577745408"
"30066.314007","27827306496","27827306496","27827306496"
"30076.85533918","27577745408","27577745408","27577745408"
"30081.312663825","27827306496","27827306496","27827306496"
"30091.855479667","27577745408","27577745408","27577745408"
"30096.312418526","27827306496","27827306496","27827306496"
"30106.855793464","27577745408","27577745408","27577745408"
"30111.313255569","27827306496","27827306496","27827306496"
"30121.855351597","27577745408","27577745408","27577745408"
"30126.312973975","27827306496","27827306496","27827306496"
"30136.855835799","27577745408","27577745408","27577745408"
"30141.313164161","27827306496","27827306496","27827306496"
"30151.855823011","27577745408","27577745408","27577745408"
"30156.312817927","27827306496","27827306496","27827306496"
"30166.85500473","27577745408","27577745408","27577745408"
"30171.313381331","27827306496","27827306496","27827306496"
"30181.855053273","27577745408","27577745408","27577745408"
"30186.31238776","27827306496","27827306496","27827306496"
"30196.854975196","27577745408","27577745408","27577745408"
"30201.313249527","27827306496","27827306496","27827306496"
"30211.855605995","27577745408","27577745408","27577745408"
"30216.312740584","27827306496","27827306496","27827306496"
"30226.856678325","27577745408","27577745408","27577745408"
"30231.312520537","27827306496","27827306496","27827306496"
"30241.856099682","27577745408","27577745408","27577745408"
"30246.312237976","27827306496","27827306496","27827306496"
"30256.855199088","27577745408","27577745408","27577745408"
"30261.313215129","27827306496","27827306496","27827306496"
"30271.85598733","27577745408","27577745408","27577745408"
"30276.31287688","27827306496","27827306496","27827306496"
"30286.855808932","27577745408","27577745408","27577745408"
"30291.313500592","27827306496","27827306496","27827306496"
"30301.856128064","27577745408","27577745408","27577745408"
"30306.312602063","27827306496","27827306496","27827306496"
"30316.855113269","27577745408","27577745408","27577745408"
"30321.312910083","27827306496","27827306496","27827306496"
"30331.85513111","27577745408","27577745408","27577745408"
"30336.31270165","27827306496","27827306496","27827306496"
"30346.854532134","27577745408","27577745408","27577745408"
"30351.312489033","27827306496","27827306496","27827306496"
"30361.855522148","27577745408","27577745408","27577745408"
"30366.311585528","27827306496","27827306496","27827306496"
"30376.855488727","27577745408","27577745408","27577745408"
"30381.31196776","27827306496","27827306496","27827306496"
"30391.856121612","27577745408","27577745408","27577745408"
"30396.311903501","27827306496","27827306496","27827306496"
"30406.854730613","27577745408","27577745408","27577745408"
"30411.313192052","27827306496","27827306496","27827306496"
"30421.855828885","27577745408","27577745408","27577745408"
"30426.312426287","27827306496","27827306496","27827306496"
"30436.854816745","27577745408","27577745408","27577745408"
"30441.312621882","27827306496","27827306496","27827306496"
"30451.857149998","27577745408","27577745408","27577745408"
"30456.313571689","27827306496","27827306496","27827306496"
"30466.855814055","27577745408","27577745408","27577745408"
"30471.311814793","27827306496","27827306496","27827306496"
"30481.856675974","27577745408","27577745408","27577745408"
"30486.312219971","27827306496","27827306496","27827306496"
"30496.854830786","27577745408","27577745408","27577745408"
"30501.31327456","27827306496","27827306496","27827306496"
"30511.854924184","27577745408","27577745408","27577745408"
"30516.314722573","27827306496","27827306496","27827306496"
"30526.857934559","27577745408","27577745408","27577745408"
"30531.312475544","27827306496","27827306496","27827306496"
"30541.855389638","27577745408","27577745408","27577745408"
"30546.314457727","27827306496","27827306496","27827306496"
"30556.855954982","27577745408","27577745408","27577745408"
"30561.315014846","27827306496","27827306496","27827306496"
"30571.855415356","27577745408","27577745408","27577745408"
"30576.312419661","27827306496","27827306496","27827306496"
"30586.8551329","27577745408","27577745408","27577745408"
"30591.312135257","27827306496","27827306496","27827306496"
"30601.855858523","27577745408","27577745408","27577745408"
"30606.313455937","27827306496","27827306496","27827306496"
"30616.856048673","27577745408","27577745408","27577745408"
"30621.313477518","27827306496","27827306496","27827306496"
"30631.858122319","27577745408","27577745408","27577745408"
"30636.312134251","27827306496","27827306496","27827306496"
"30646.855142624","27577745408","27577745408","27577745408"
"30651.31323785","27827306496","27827306496","27827306496"
"30661.855846638","27577745408","27577745408","27577745408"
"30666.313148635","27827306496","27827306496","27827306496"
"30676.856259052","27577745408","27577745408","27577745408"
"30681.31253707","27827306496","27827306496","27827306496"
"30691.857647697","27577745408","27577745408","27577745408"
"30696.311917859","27827306496","27827306496","27827306496"
"30706.855775133","27577745408","27577745408","27577745408"
"30711.314028649","27827306496","27827306496","27827306496"
"30721.856216019","27577745408","27577745408","27577745408"
"30726.312453293","27827306496","27827306496","27827306496"
"30736.85555381","27577745408","27577745408","27577745408"
"30741.312923587","27827306496","27827306496","27827306496"
"30751.855301786","27577745408","27577745408","27577745408"
"30756.313137088","27827306496","27827306496","27827306496"
"30766.857568793","27577745408","27577745408","27577745408"
"30771.312424107","27827306496","27827306496","27827306496"
"30781.857510858","27577745408","27577745408","27577745408"
"30786.312471016","27827306496","27827306496","27827306496"
"30796.856658466","27577745408","27577745408","27577745408"
"30801.311975487","27827306496","27827306496","27827306496"
"30811.85606843","27577745408","27577745408","27577745408"
"30816.313058142","27827306496","27827306496","27827306496"
"30826.856626759","27577745408","27577745408","27577745408"
"30831.312244355","27827306496","27827306496","27827306496"
"30841.855192218","27577745408","27577745408","27577745408"
"30846.313490383","27827306496","27827306496","27827306496"
"30856.857412008","27577745408","27577745408","27577745408"
"30861.312840801","27827306496","27827306496","27827306496"
"30871.858627724","27577745408","27577745408","27577745408"
"30876.312549915","27827306496","27827306496","27827306496"
"30886.857083275","27577745408","27577745408","27577745408"
"30891.313564655","27827306496","27827306496","27827306496"
"30901.857330243","27577745408","27577745408","27577745408"
"30906.313235621","27827306496","27827306496","27827306496"
"30916.855711435","27577745408","27577745408","27577745408"
"30921.312159196","27827306496","27827306496","27827306496"
"30931.857368654","27577745408","27577745408","27577745408"
"30936.312212419","27827306496","27827306496","27827306496"
"30946.855431717","27577745408","27577745408","27577745408"
"30951.312737583","27827306496","27827306496","27827306496"
"30961.854766166","27577745408","27577745408","27577745408"
"30966.313329946","27827306496","27827306496","27827306496"
"30976.855007231","27577745408","27577745408","27577745408"
"30981.313582983","27827306496","27827306496","27827306496"
"30991.854883857","27577745408","27577745408","27577745408"
"30996.314371172","27827306496","27827306496","27827306496"
"31006.855638904","27577745408","27577745408","27577745408"
"31011.312522276","27827306496","27827306496","27827306496"
"31021.858320283","27577745408","27577745408","27577745408"
"31026.312011746","27827306496","27827306496","27827306496"
"31036.855411695","27577745408","27577745408","27577745408"
"31041.311755937","27827306496","27827306496","27827306496"
"31051.854892344","27577745408","27577745408","27577745408"
"31056.313383198","27827306496","27827306496","27827306496"
"31066.854598398","27577745408","27577745408","27577745408"
"31071.31281899","27827306496","27827306496","27827306496"
