"Relative Time (Process)","skilled-firefly-1 - system/gpu.0.gpu","skilled-firefly-1 - system/gpu.0.gpu__MIN","skilled-firefly-1 - system/gpu.0.gpu__MAX"
"20822.100175","99","99","99"
"20822.100175913","99","99","99"
"20837.099324","99","99","99"
"20837.099324301","99","99","99"
"20852.099341","59","59","59"
"20852.099341873","59","59","59"
"20867.099435","95","95","95"
"20867.099435575","95","95","95"
"20882.099814","96","96","96"
"20882.099814399","96","96","96"
"20897.101306","99","99","99"
"20897.101306277","99","99","99"
"20912.101323","53","53","53"
"20912.101323967","53","53","53"
"20927.099105","85","85","85"
"20927.099105833","85","85","85"
"20942.100972","98","98","98"
"20942.100972061","98","98","98"
"20957.099967","69","69","69"
"20957.099967392","69","69","69"
"20972.100606","92","92","92"
"20972.100606985","92","92","92"
"20987.101144","99","99","99"
"20987.101144601","99","99","99"
"21002.098872","93","93","93"
"21002.098872531","93","93","93"
"21017.099869","83","83","83"
"21017.099869924","83","83","83"
"21032.10159","99","99","99"
"21032.101590574","99","99","99"
"21047.09981","95","95","95"
"21047.099810237","95","95","95"
"21062.101979","99","99","99"
"21077.099988","69","69","69"
"21077.099988093","69","69","69"
"21092.099377","95","95","95"
"21092.099377298","95","95","95"
"21107.099634","74","74","74"
"21107.099634786","74","74","74"
"21122.099789","99","99","99"
"21122.099789893","99","99","99"
"21137.101046","95","95","95"
"21137.101046411","95","95","95"
"21152.100035","66","66","66"
"21152.100035354","66","66","66"
"21167.09911","80","80","80"
"21167.099110313","80","80","80"
"21182.099079","99","99","99"
"21182.099079351","99","99","99"
"21197.099988","95","95","95"
"21197.099988282","95","95","95"
"21212.099496","95","95","95"
"21227.100704","69","69","69"
"21227.100704414","69","69","69"
"21242.099547","95","95","95"
"21242.099547351","95","95","95"
"21257.099764","86","86","86"
"21257.099764292","86","86","86"
"21272.099568","73","73","73"
"21272.09956876","73","73","73"
"21287.101214","96","96","96"
"21287.101214927","96","96","96"
"21302.099038","92","92","92"
"21317.100269","95","95","95"
"21317.100269948","95","95","95"
"21332.100205","99","99","99"
"21332.100205469","99","99","99"
"21347.100436","55","55","55"
"21347.100436944","55","55","55"
"21362.099819","95","95","95"
"21362.09981907","95","95","95"
"21377.099185","99","99","99"
"21377.099185553","99","99","99"
"21392.100214","53","53","53"
"21392.100214258","53","53","53"
"21407.09981","95","95","95"
"21422.098505","99","99","99"
"21437.09949","88","88","88"
"21437.0994905","88","88","88"
"21452.099879","99","99","99"
"21452.099879757","99","99","99"
"21467.099239","52","52","52"
"21467.099239541","52","52","52"
"21482.099947","95","95","95"
"21482.099947287","95","95","95"
"21497.099784","89","89","89"
"21497.099784844","89","89","89"
"21512.099534","80","80","80"
"21512.099534312","80","80","80"
"21527.099939","99","99","99"
"21527.099939443","99","99","99"
"21542.100024","75","75","75"
"21557.100468","99","99","99"
"21557.100468781","99","99","99"
"21572.099711","95","95","95"
"21572.099711401","95","95","95"
"21587.099523","99","99","99"
"21602.100544","78","78","78"
"21602.100544588","78","78","78"
"21617.100265","99","99","99"
"21617.10026547","99","99","99"
"21632.100472","99","99","99"
"21632.100472624","99","99","99"
"21647.099996","78","78","78"
"21647.099996984","78","78","78"
"21662.099045","95","95","95"
"21662.099045465","95","95","95"
"21677.099781","56","56","56"
"21692.099531","95","95","95"
"21692.099531324","95","95","95"
"21707.09983","92","92","92"
"21707.099830256","92","92","92"
"21722.100019","75","75","75"
"21722.100019288","75","75","75"
"21737.099369","94","94","94"
"21737.099369494","94","94","94"
"21752.099668","99","99","99"
"21767.100284","77","77","77"
"21767.100284877","77","77","77"
"21782.099056","99","99","99"
"21782.099056544","99","99","99"
"21797.099643","95","95","95"
"21797.09964382","95","95","95"
"21812.09971","52","52","52"
"21812.099710885","52","52","52"
"21827.098926","99","99","99"
"21827.098926647","99","99","99"
"21842.099634","60","60","60"
"21842.099634882","60","60","60"
"21857.099156","99","99","99"
"21857.099156966","99","99","99"
"21872.099545","59","59","59"
"21887.100018","95","95","95"
"21887.100018782","95","95","95"
"21902.099289","64","64","64"
"21902.099289383","64","64","64"
"21917.099283","99","99","99"
"21932.10036","54","54","54"
"21932.100360191","54","54","54"
"21947.099087","68","68","68"
"21947.099087642","68","68","68"
"21962.099293","95","95","95"
"21962.099293352","95","95","95"
"21977.099501","99","99","99"
"21977.099501045","99","99","99"
"21992.100421","95","95","95"
"21992.100421765","95","95","95"
"22007.100174","97","97","97"
"22022.09937","99","99","99"
"22022.099370327","99","99","99"
"22037.099758","94","94","94"
"22037.099758142","94","94","94"
"22052.100111","77","77","77"
"22052.100111192","77","77","77"
"22067.098763","91","91","91"
"22067.098763611","91","91","91"
"22082.099026","95","95","95"
"22097.099075","67","67","67"
"22097.099075318","67","67","67"
"22112.100697","95","95","95"
"22112.100697988","95","95","95"
"22127.099602","99","99","99"
"22127.099602658","99","99","99"
"22142.098448","94","94","94"
"22142.09844841","94","94","94"
"22157.100196","52","52","52"
"22157.100196903","52","52","52"
"22172.098747","95","95","95"
"22172.098747784","95","95","95"
"22187.100057","81","81","81"
"22187.100057271","81","81","81"
"22202.099964","94","94","94"
"22202.099964465","94","94","94"
"22217.099695","79","79","79"
"22217.099695601","79","79","79"
"22232.101342","67","67","67"
"22247.100204","97","97","97"
"22247.10020434","97","97","97"
"22262.099507","51","51","51"
"22262.099507489","51","51","51"
"22277.100396","95","95","95"
"22277.100396786","95","95","95"
"22292.099184","99","99","99"
"22292.099184986","99","99","99"
"22307.09884","95","95","95"
"22307.098840479","95","95","95"
"22322.100143","54","54","54"
"22322.100143456","54","54","54"
"22337.09991","99","99","99"
"22337.099910171","99","99","99"
"22352.09976","57","57","57"
"22352.099760442","57","57","57"
"22367.098873","95","95","95"
"22367.098873452","95","95","95"
"22382.099373","99","99","99"
"22397.099387","99","99","99"
"22397.099387658","99","99","99"
"22412.099545","57","57","57"
"22412.099545227","57","57","57"
"22427.100609","99","99","99"
"22427.100609366","99","99","99"
"22442.100248","68","68","68"
"22457.100261","95","95","95"
"22457.100261999","95","95","95"
"22472.099208","99","99","99"
"22472.099208627","99","99","99"
"22487.100649","99","99","99"
"22487.100649241","99","99","99"
"22502.099968","94","94","94"
"22502.099968297","94","94","94"
"22517.09949","95","95","95"
"22517.099490243","95","95","95"
"22532.099754","83","83","83"
"22532.09975449","83","83","83"
"22547.100422","93","93","93"
"22547.100422237","93","93","93"
"22562.099754","51","51","51"
"22562.099754372","51","51","51"
"22577.099846","47","47","47"
"22577.099846644","47","47","47"
"22592.099209","95","95","95"
"22592.099209952","95","95","95"
"22607.09899","88","88","88"
"22607.098990516","88","88","88"
"22622.099784","99","99","99"
"22622.099784781","99","99","99"
"22637.099654","74","74","74"
"22637.099654682","74","74","74"
"22652.100144","95","95","95"
"22652.100144704","95","95","95"
"22667.099615","85","85","85"
"22682.099711","95","95","95"
"22697.099838","99","99","99"
"22697.099838187","99","99","99"
"22712.099086","59","59","59"
"22712.099086617","59","59","59"
"22727.100019","99","99","99"
"22727.10001991","99","99","99"
"22742.099999","95","95","95"
"22757.099877","72","72","72"
"22757.099877427","72","72","72"
"22772.100413","95","95","95"
"22772.100413948","95","95","95"
"22787.099481","79","79","79"
"22787.099481534","79","79","79"
"22802.099071","95","95","95"
"22802.099071687","95","95","95"
"22817.101093","95","95","95"
"22832.099991","94","94","94"
"22832.099991972","94","94","94"
"22847.099821","99","99","99"
"22862.099264","89","89","89"
"22862.099264959","89","89","89"
"22877.099838","95","95","95"
"22877.099838499","95","95","95"
"22892.10075","95","95","95"
"22892.100750349","95","95","95"
"22907.100428","96","96","96"
"22922.100514","89","89","89"
"22922.100514149","89","89","89"
"22937.100288","99","99","99"
"22937.10028853","99","99","99"
"22952.09874","73","73","73"
"22967.099829","95","95","95"
"22967.099829915","95","95","95"
"22982.099687","99","99","99"
"22982.099687828","99","99","99"
"22997.098956","59","59","59"
"22997.098956307","59","59","59"
"23012.098638","95","95","95"
"23012.098638969","95","95","95"
"23027.099633","54","54","54"
"23027.099633501","54","54","54"
"23042.099611","95","95","95"
"23042.099611611","95","95","95"
"23057.098605","59","59","59"
"23057.098605786","59","59","59"
"23072.099793","95","95","95"
"23072.099793082","95","95","95"
"23087.099117","59","59","59"
"23087.09911732","59","59","59"
"23102.099478","95","95","95"
"23102.099478384","95","95","95"
"23117.100021","84","84","84"
"23117.100021319","84","84","84"
"23132.099807","99","99","99"
"23132.099807494","99","99","99"
"23147.099787","99","99","99"
"23147.099787246","99","99","99"
"23162.099562","57","57","57"
"23162.099562863","57","57","57"
"23177.099655","95","95","95"
"23177.099655183","95","95","95"
"23192.100556","68","68","68"
"23192.100556112","68","68","68"
"23207.099944","94","94","94"
"23207.09994436","94","94","94"
"23222.099599","66","66","66"
"23222.099599505","66","66","66"
"23237.100232","94","94","94"
"23237.100232526","94","94","94"
"23252.100559","95","95","95"
"23252.100559964","95","95","95"
"23267.100913","53","53","53"
"23267.100913479","53","53","53"
"23282.099187","95","95","95"
"23282.099187995","95","95","95"
"23297.099822","99","99","99"
"23312.099923","99","99","99"
"23312.099923582","99","99","99"
"23327.098534","82","82","82"
"23327.098534481","82","82","82"
"23342.099163","99","99","99"
"23342.099163826","99","99","99"
"23357.099873","65","65","65"
"23372.100028","95","95","95"
"23372.100028454","95","95","95"
"23387.09973","87","87","87"
"23387.099730814","87","87","87"
"23402.099663","95","95","95"
"23402.099663752","95","95","95"
"23417.100251","99","99","99"
"23417.100251362","99","99","99"
"23432.098956","54","54","54"
"23432.098956552","54","54","54"
"23447.099615","52","52","52"
"23447.099615366","52","52","52"
"23462.099603","99","99","99"
"23462.099603811","99","99","99"
"23477.09961","50","50","50"
"23492.099459","99","99","99"
"23492.099459451","99","99","99"
"23507.099518","95","95","95"
"23507.099518196","95","95","95"
"23522.100114","92","92","92"
"23522.100114253","92","92","92"
"23537.100177","97","97","97"
"23537.100177364","97","97","97"
"23552.100144","95","95","95"
"23552.100144426","95","95","95"
"23567.099758","99","99","99"
"23567.099758624","99","99","99"
"23582.099906","75","75","75"
"23582.099906477","75","75","75"
"23597.100315","88","88","88"
"23612.103038","99","99","99"
"23612.103038478","99","99","99"
"23627.099291","98","98","98"
"23627.099291724","98","98","98"
"23642.09914","99","99","99"
"23657.09955","99","99","99"
"23657.099550562","99","99","99"
"23672.098355","59","59","59"
"23687.099766","95","95","95"
"23702.099423","99","99","99"
"23702.099423353","99","99","99"
"23717.099209","99","99","99"
"23717.099209659","99","99","99"
"23732.100397","99","99","99"
"23747.100229","93","93","93"
"23747.10022984","93","93","93"
"23762.099621","94","94","94"
"23777.098643","76","76","76"
"23777.098643547","76","76","76"
"23792.099203","95","95","95"
"23807.100509","95","95","95"
"23807.100509037","95","95","95"
"23822.099241","98","98","98"
"23822.099241785","98","98","98"
"23837.099984","62","62","62"
"23837.099984871","62","62","62"
"23852.099711","95","95","95"
"23852.09971148","95","95","95"
"23867.099822","95","95","95"
"23867.099822498","95","95","95"
"23882.099718","94","94","94"
"23882.099718622","94","94","94"
"23897.099905","92","92","92"
"23897.099905695","92","92","92"
"23912.09952","97","97","97"
"23912.099520143","97","97","97"
"23927.099246","79","79","79"
"23942.09962","99","99","99"
"23942.099620923","99","99","99"
"23957.098512","57","57","57"
"23957.098512968","57","57","57"
"23972.099637","98","98","98"
"23972.099637788","98","98","98"
"23987.099791","68","68","68"
"24002.100185","95","95","95"
"24002.100185324","95","95","95"
"24017.099569","99","99","99"
"24017.099569914","99","99","99"
"24032.099878","91","91","91"
"24032.099878201","91","91","91"
"24047.099905","99","99","99"
"24047.099905406","99","99","99"
"24062.099133","60","60","60"
"24062.099133281","60","60","60"
"24077.100374","99","99","99"
"24077.100374586","99","99","99"
"24092.100121","53","53","53"
"24092.100121496","53","53","53"
"24107.099551","65","65","65"
"24107.099551448","65","65","65"
"24122.099135","99","99","99"
"24122.099135039","99","99","99"
"24137.099664","98","98","98"
"24137.099664539","98","98","98"
"24152.100224","98","98","98"
"24152.100224643","98","98","98"
"24167.099492","95","95","95"
"24167.099492939","95","95","95"
"24182.101964","99","99","99"
"24182.1019647","99","99","99"
"24197.099565","94","94","94"
"24212.098473","51","51","51"
"24212.098473828","51","51","51"
"24227.099634","94","94","94"
"24227.099634677","94","94","94"
"24242.099154","79","79","79"
"24242.099154853","79","79","79"
"24257.100128","95","95","95"
"24257.100128942","95","95","95"
"24272.099941","95","95","95"
"24287.099908","99","99","99"
"24302.099989","99","99","99"
"24302.099989785","99","99","99"
"24317.09966","99","99","99"
"24317.099660413","99","99","99"
"24332.099998","53","53","53"
"24347.100013","98","98","98"
"24347.100013242","98","98","98"
"24362.098959","99","99","99"
"24362.098959772","99","99","99"
"24377.100239","72","72","72"
"24377.100239628","72","72","72"
"24392.099886","95","95","95"
"24392.099886966","95","95","95"
"24407.099115","68","68","68"
"24407.099115332","68","68","68"
"24422.09965","99","99","99"
"24422.099650916","99","99","99"
"24437.098806","99","99","99"
"24437.098806418","99","99","99"
"24452.099718","95","95","95"
"24467.100334","59","59","59"
"24467.10033464","59","59","59"
"24482.099706","99","99","99"
"24482.099706196","99","99","99"
"24497.099493","95","95","95"
"24497.099493597","95","95","95"
"24512.099944","82","82","82"
"24512.099944942","82","82","82"
"24527.099998","67","67","67"
"24542.098874","99","99","99"
"24542.098874871","99","99","99"
"24557.09963","99","99","99"
"24557.099630506","99","99","99"
"24572.099243","78","78","78"
"24572.099243539","78","78","78"
"24587.09852","99","99","99"
"24587.098520857","99","99","99"
"24602.09956","93","93","93"
"24602.099560231","93","93","93"
"24617.099122","99","99","99"
"24617.099122688","99","99","99"
"24632.099459","83","83","83"
"24632.099459285","83","83","83"
"24647.09983","84","84","84"
"24647.09983089","84","84","84"
"24662.099081","99","99","99"
"24662.09908195","99","99","99"
"24677.100857","99","99","99"
"24692.100557","99","99","99"
"24692.10055767","99","99","99"
"24707.100231","93","93","93"
